distance,altitude,latitude,longitude
0.0,12.46,52.6211900,4.6214400
95.84855977923078,12.46,52.6203350,4.6212700
191.6971035991853,10.370000000000001,52.6194800,4.6211000
198.58205255506883,10.370000000000001,52.6194300,4.6211600
226.77324101442883,11.040000000000001,52.6193400,4.6215500
267.62085217804474,11.56,52.6192600,4.6221400
301.6863917972243,10.610000000000001,52.6189600,4.6220400
309.73648455055957,10.610000000000001,52.6188900,4.6220100
339.68275193960864,9.89,52.6186600,4.6217800
422.16937570408294,7.150000000000001,52.6180800,4.6210200
437.6146550739861,7.150000000000001,52.6179500,4.6209400
476.5915782642772,7.36,52.6176000,4.6209600
515.1071306047274,5.91,52.6176000,4.6203900
581.4109508189038,2.7,52.6176300,4.6194100
637.7866271514702,2.87,52.6171250,4.6193450
694.1622976018324,2.87,52.6166200,4.6192800
791.5152174225893,4.12,52.6157575,4.6190400
888.8681372427848,3.73,52.6148950,4.6188000
986.2210570630405,3.0100000000000002,52.6140325,4.6185600
1083.5739683522625,0.62,52.6131700,4.6183200
1175.8290821518945,1.04,52.6123600,4.6180300
1266.9819187080366,2.6300000000000003,52.6115533,4.6177967
1358.134755263495,2.6300000000000003,52.6107467,4.6175633
1449.287608901081,1.81,52.6099400,4.6173300
1535.0180984131339,4.630000000000001,52.6091775,4.6171500
1620.7485879237418,4.66,52.6084150,4.6169700
1706.4790774340154,4.66,52.6076525,4.6167900
1792.2095745208464,4.66,52.6068900,4.6166100
1881.98446781152,4.710000000000001,52.6060900,4.6164400
1971.7593611033142,4.710000000000001,52.6052900,4.6162700
2061.534250461438,4.710000000000001,52.6044900,4.6161000
2138.6659808191416,4.710000000000001,52.6038000,4.6159933
2215.7977111769337,4.73,52.6031100,4.6158867
2292.9294494258056,5.7,52.6024200,4.6157800
2388.8294920728026,5.72,52.6015583,4.6157767
2484.729534718083,5.750000000000001,52.6006967,4.6157733
2580.6295773648103,5.750000000000001,52.5998350,4.6157700
2676.529620009032,6.750000000000001,52.5989733,4.6157667
2772.429662656284,5.78,52.5981117,4.6157633
2868.3297004454857,5.890000000000001,52.5972500,4.6157600
2965.835643386676,6.78,52.5963815,4.6155700
3063.341586327958,6.760000000000001,52.5955131,4.6153799
3160.847529268598,5.7700000000000005,52.5946446,4.6151899
3258.3534722101826,6.32,52.5937762,4.6149999
3355.859415151179,5.430000000000001,52.5929077,4.6148098
3453.3653580916134,5.670000000000001,52.5920392,4.6146198
3550.8713010331057,5.37,52.5911708,4.6144298
3648.3772439733075,5.65,52.5903023,4.6142398
3745.883186915406,5.630000000000001,52.5894339,4.6140499
3843.389129855502,5.630000000000001,52.5885654,4.6138599
3940.8950727967745,5.7700000000000005,52.5876969,4.6136699
4038.401015737669,5.540000000000001,52.5868285,4.6134800
4135.906959281334,5.410000000000001,52.5859600,4.6132900
4233.72530508814,4.930000000000001,52.5850894,4.6130910
4331.543650894035,4.920000000000001,52.5842189,4.6128921
4429.361996699291,4.48,52.5833483,4.6126932
4527.180342507291,4.44,52.5824778,4.6124942
4624.998688312051,4.44,52.5816072,4.6122953
4722.817034120103,5.38,52.5807367,4.6120964
4820.635379925439,5.410000000000001,52.5798661,4.6118975
4918.453725730676,5.34,52.5789956,4.6116986
5016.272071538446,5.34,52.5781250,4.6114997
5114.0904173435,5.38,52.5772545,4.6113008
5211.908763150047,5.53,52.5763839,4.6111019
5309.727108957555,4.68,52.5755133,4.6109030
5407.545454763158,4.540000000000001,52.5746428,4.6107042
5505.363800568691,4.29,52.5737722,4.6105053
5603.182146374421,4.28,52.5729017,4.6103065
5701.000492179817,4.28,52.5720311,4.6101077
5798.818837987498,3.43,52.5711606,4.6099088
5896.637186048452,4.28,52.5702900,4.6097100
5971.815132813193,4.140000000000001,52.5696250,4.6095150
6046.993079575646,3.33,52.5689600,4.6093200
6122.171026340037,3.3100000000000005,52.5682950,4.6091250
6197.348971027162,3.2700000000000005,52.5676300,4.6089300
6259.190112141358,3.2700000000000005,52.5670800,4.6088000
6321.031248840622,3.23,52.5665300,4.6086700
6360.195643349847,3.23,52.5661800,4.6087300
6437.748746576686,3.21,52.5654900,4.6085700
6537.02976595354,2.22,52.5646111,4.6083188
6636.310785329668,2.22,52.5637322,4.6080677
6735.591804708454,2.22,52.5628533,4.6078166
6834.872824085521,2.22,52.5619744,4.6075655
6934.153843462714,2.1,52.5610956,4.6073143
7033.434862840331,2.1,52.5602167,4.6070632
7132.715882216315,2.1,52.5593378,4.6068122
7231.99690159331,2.04,52.5584589,4.6065611
7331.277920267652,1.07,52.5575800,4.6063100
7353.904262959475,1.07,52.5573800,4.6063700
7356.219269618038,1.1,52.5573700,4.6064000
7422.980891992168,9.05,52.5572450,4.6073650
7489.742484634324,12.16,52.5571200,4.6083300
7523.084895868979,11.48,52.5572100,4.6088000
7563.220844714833,11.19,52.5574300,4.6092700
7574.777436323083,10.8,52.5574400,4.6094400
7612.626622168122,7.0600000000000005,52.5577500,4.6092100
7658.696158609512,5.800000000000001,52.5581300,4.6089400
7678.831958071579,6.1000000000000005,52.5583100,4.6089100
7749.720325870917,6.7700000000000005,52.5589300,4.6091500
7834.315866255268,5.010000000000001,52.5596900,4.6091700
7863.449826142745,4.3500000000000005,52.5599500,4.6092200
7905.739706794518,3.36,52.5603100,4.6094200
7968.950692083414,3.17,52.5607600,4.6099900
7994.655244911678,3.5300000000000002,52.5609600,4.6101800
8029.183027373143,3.68,52.5612600,4.6103100
8104.972883594664,4.86,52.5619400,4.6102500
8136.398960230015,7.3100000000000005,52.5622200,4.6103100
8180.664070007409,7.7700000000000005,52.5625900,4.6105500
8239.558843731595,4.85,52.5630600,4.6109500
8305.348644970314,4.61,52.5636500,4.6110100
8345.620191562659,5.36,52.5640100,4.6109500
8417.771965246058,5.38,52.5646500,4.6107800
8461.261554288936,4.62,52.5650400,4.6107400
8549.898730225488,3.75,52.5657600,4.6113000
8626.393129154185,3.36,52.5663500,4.6118800
8720.115790551494,7.260000000000001,52.5671000,4.6125100
8742.12100667982,7.430000000000001,52.5672900,4.6126000
8801.352985635895,10.4,52.5673500,4.6134700
8860.58495602145,12.8,52.5674100,4.6143400
8924.48138753593,12.63,52.5672800,4.6152600
8952.41764400598,11.8,52.5672500,4.6156700
9034.328031904393,6.280000000000001,52.5674150,4.6168500
9116.238410189528,5.59,52.5675800,4.6180300
9200.713785757172,7.5200000000000005,52.5677900,4.6192300
9245.228040915059,11.15,52.5679400,4.6198400
9268.255196625598,12.200000000000001,52.5679300,4.6201800
9279.305357108093,12.4,52.5679100,4.6203400
9290.878258362452,12.4,52.5678600,4.6204900
9339.527426829027,10.780000000000001,52.5674600,4.6207800
9359.063776448136,10.0,52.5673100,4.6209300
9377.003352699845,8.950000000000001,52.5672200,4.6211500
9412.552398945725,7.98,52.5670900,4.6216300
9412.552398945725,7.98,52.5671000,4.6216100
9446.25786784223,7.24,52.5669700,4.6220600
9503.495383031186,7.490000000000001,52.5667100,4.6227900
9541.075670258557,8.43,52.5665300,4.6232600
9610.05470312837,10.24,52.5661700,4.6240900
9626.350338679133,10.39,52.5660800,4.6242800
9658.358580142956,10.16,52.5658800,4.6246200
9670.205236303089,10.0,52.5657800,4.6246800
9736.720125001713,9.770000000000001,52.5653900,4.6254250
9803.235061485351,8.58,52.5650000,4.6261700
9845.325074924278,9.040000000000001,52.5648800,4.6267600
9845.325074924278,8.33,52.5648800,4.6267700
9907.266118387723,9.91,52.5643300,4.6269100
9946.272445075228,10.47,52.5639800,4.6269400
9985.319820734114,10.16,52.5636300,4.6269000
9994.223475089044,10.010000000000002,52.5635500,4.6269000
10003.529306225559,9.87,52.5634700,4.6269400
10012.125005397715,9.83,52.5634100,4.6270200
10021.596671258201,9.89,52.5634100,4.6271600
10048.80359372401,10.26,52.5634900,4.6275400
10064.417070263351,10.42,52.5635600,4.6277400
10077.044307454686,10.46,52.5635900,4.6279200
10141.599346717217,10.26,52.5641700,4.6279100
10160.41885437219,9.45,52.5643300,4.6280000
10190.79094072906,9.24,52.5645800,4.6281800
10212.161727398123,9.24,52.5647600,4.6282900
10266.853855213456,9.19,52.5652000,4.6286500
10308.816015908958,9.89,52.5655300,4.6289500
10361.468502060136,10.110000000000001,52.5659000,4.6294350
10414.120996663287,10.05,52.5662700,4.6299200
10449.815564908487,10.07,52.5665100,4.6302700
10469.908883702175,10.39,52.5666800,4.6303700
10524.930657720495,10.71,52.5670550,4.6309000
10579.95243727744,10.820000000000002,52.5674300,4.6314300
10612.643128940857,9.73,52.5675200,4.6318900
10636.651331989417,9.73,52.5673800,4.6321600
10648.700167670464,9.590000000000002,52.5673000,4.6322800
10665.733731905228,9.590000000000002,52.5671500,4.6322300
10678.434928874167,9.590000000000002,52.5670400,4.6322800
10694.536326236417,9.590000000000002,52.5669000,4.6323400
10741.695336864113,8.820000000000002,52.5665000,4.6325700
10824.701842729168,8.23,52.5658600,4.6332000
10907.708326185539,6.44,52.5652200,4.6338300
10934.364233286775,7.38,52.5651100,4.6341800
10956.353544064657,7.59,52.5650000,4.6344500
10973.356231322688,8.07,52.5649000,4.6346400
10996.811307008578,8.370000000000001,52.5647100,4.6347900
11021.750123029266,8.620000000000001,52.5644900,4.6348600
11036.28169174387,8.950000000000001,52.5643600,4.6348400
11058.932729504182,9.15,52.5641700,4.6347200
11135.53134656849,10.13,52.5639450,4.6357900
11212.129957584459,11.420000000000002,52.5637200,4.6368600
11240.502052567008,11.98,52.5636000,4.6372300
11334.10359761466,11.959999999999999,52.5636600,4.6386100
11427.705127818574,11.959999999999999,52.5637200,4.6399900
11507.261580945167,12.13,52.5644150,4.6397150
11586.818065546264,11.05,52.5651100,4.6394400
11663.49582743386,10.860000000000001,52.5657833,4.6392000
11740.173589319584,10.97,52.5664567,4.6389600
11816.851358093883,11.760000000000002,52.5671300,4.6387200
11873.206215790908,11.940000000000001,52.5676200,4.6385100
11940.36032649498,12.07,52.5682200,4.6384050
12007.514433897742,13.160000000000002,52.5688200,4.6383000
12074.868381961363,12.280000000000001,52.5694200,4.6381700
12142.222330028228,12.5,52.5700200,4.6380400
12209.576271536322,12.5,52.5706200,4.6379100
12274.713090500278,11.860000000000001,52.5705450,4.6369550
12339.8499400553,10.76,52.5704700,4.6360000
12360.34513346459,10.190000000000001,52.5706300,4.6358500
12365.600646529121,10.190000000000001,52.5706600,4.6357900
12448.780190225592,7.69,52.5708900,4.6346200
12503.549141797166,6.890000000000001,52.5713550,4.6348850
12558.318044258704,5.78,52.5718200,4.6351500
12628.329316783795,5.430000000000001,52.5724400,4.6353250
12698.340561617337,5.280000000000001,52.5730600,4.6355000
12738.458357991802,6.790000000000001,52.5734200,4.6355300
12785.222114029222,8.68,52.5738400,4.6355100
12870.54909429876,10.67,52.5746067,4.6355133
12955.876074568434,12.07,52.5753733,4.6355167
13041.203070316691,12.010000000000002,52.5761400,4.6355200
13113.919325204366,11.62,52.5761500,4.6344450
13186.635580497186,11.040000000000001,52.5761600,4.6333700
13197.514274417921,11.040000000000001,52.5761700,4.6332100
13213.12436103799,11.040000000000001,52.5762400,4.6330100
13229.696579296464,11.040000000000001,52.5762700,4.6327700
13254.35598284302,11.040000000000001,52.5761900,4.6324300
13301.713597926371,11.080000000000002,52.5761800,4.6317300
13318.642360415217,11.080000000000002,52.5762400,4.6315000
13333.563619448949,11.080000000000002,52.5762300,4.6312800
13346.526350581391,11.080000000000002,52.5761900,4.6311000
13435.135236474935,11.080000000000002,52.5762000,4.6297900
13451.967052457438,11.080000000000002,52.5761600,4.6295500
13470.937550748087,11.0,52.5761700,4.6292700
13498.355402765268,11.0,52.5762100,4.6288700
13525.432293576949,11.0,52.5762000,4.6284700
13615.393754556146,9.950000000000001,52.5762100,4.6271400
13647.665629087764,10.07,52.5761600,4.6266700
13739.305730053347,10.72,52.5758900,4.6253900
13762.308711380994,10.66,52.5758400,4.6250600
13782.048933697763,10.66,52.5758200,4.6247700
13806.91487110449,10.120000000000001,52.5759300,4.6244500
13865.346970887716,9.74,52.5758800,4.6235900
13917.438207004489,10.700000000000001,52.5758900,4.6228200
13932.969702295808,10.700000000000001,52.5759300,4.6226000
13958.476249703439,11.11,52.5760900,4.6223300
13964.975010526934,11.260000000000002,52.5761300,4.6222600
14012.179356835533,10.870000000000001,52.5765100,4.6219500
14059.2368628953,10.440000000000001,52.5769200,4.6217800
14086.084478479906,10.66,52.5771600,4.6217400
14119.58260332393,11.590000000000002,52.5774600,4.6217800
14153.649413722474,12.090000000000002,52.5777600,4.6218800
14187.690886375382,11.61,52.5780500,4.6220400
14206.283816226836,11.49,52.5781900,4.6221900
14304.041659431989,11.170000000000002,52.5788300,4.6231800
14323.011967080092,11.170000000000002,52.5789700,4.6233400
14346.181112782228,11.19,52.5791600,4.6234800
14366.932081503242,11.420000000000002,52.5793400,4.6235600
14463.294626245772,13.7,52.5802000,4.6237250
14559.657193284076,15.06,52.5810600,4.6238900
14605.890813576147,15.98,52.5814700,4.6240000
14687.313881852624,15.940000000000003,52.5821700,4.6243500
14768.737000141771,14.940000000000001,52.5828700,4.6247000
14822.279882345843,14.15,52.5833200,4.6249800
14850.354173996779,13.680000000000001,52.5835300,4.6252100
14872.27148584952,13.410000000000002,52.5836800,4.6254200
14901.528403982531,12.820000000000002,52.5838500,4.6257500
14932.741176912175,13.38,52.5840000,4.6261400
14986.231153179242,14.39,52.5842350,4.6268300
15039.721115579725,15.530000000000001,52.5844700,4.6275200
15125.251860146804,15.72,52.5848700,4.6286000
15178.908750232882,15.83,52.5851550,4.6292400
15232.565616486156,15.55,52.5854400,4.6298800
15271.84429977894,14.08,52.5856900,4.6302900
15283.564786470783,13.580000000000002,52.5857800,4.6303800
15366.292045331213,13.770000000000001,52.5864650,4.6308550
15449.019313978728,12.48,52.5871500,4.6313300
15463.344223729555,12.200000000000001,52.5872600,4.6314400
15515.842894124184,11.66,52.5876400,4.6319000
15584.074741406295,10.85,52.5881500,4.6324600
15663.224602793798,10.650000000000002,52.5887200,4.6331600
15710.508899038583,10.650000000000002,52.5890400,4.6336200
15758.736888329677,10.280000000000001,52.5893300,4.6341500
15803.328090786817,9.540000000000001,52.5895600,4.6346900
15871.080667160752,9.21,52.5897867,4.6356200
15938.833243533927,9.21,52.5900133,4.6365500
16006.58584056277,9.09,52.5902400,4.6374800
16056.45401462911,9.09,52.5904400,4.6381400
16083.116771485313,9.09,52.5905800,4.6384600
16120.612445479397,9.09,52.5908000,4.6388800
16219.75714556246,6.04,52.5914400,4.6399000
16243.153236387998,6.620000000000001,52.5915200,4.6395800
16307.675007965292,9.430000000000001,52.5916200,4.6386400
16321.911221493647,9.430000000000001,52.5916600,4.6384400
16333.609221246945,9.590000000000002,52.5917000,4.6382800
16363.381899487265,9.250000000000002,52.5918700,4.6379400
16398.637574396227,8.83,52.5920400,4.6375000
16408.522996134463,8.860000000000001,52.5921100,4.6374100
16432.711088135176,9.170000000000002,52.5923100,4.6372700
16520.248465592154,10.58,52.5930600,4.6368800
16570.044565738684,10.3,52.5934600,4.6365500
16632.64400436488,10.3,52.5939900,4.6362400
16637.146874926668,10.3,52.5940300,4.6362500
16645.33155552269,10.3,52.5940900,4.6363200
16707.589011475786,11.31,52.5942900,4.6371800
16715.34912812472,11.31,52.5943400,4.6372600
16724.87287842871,11.420000000000002,52.5944200,4.6373100
16734.8894895784,11.44,52.5945100,4.6373100
16758.87921457691,11.47,52.5947200,4.6372300
16768.91861501968,11.47,52.5948100,4.6372200
16783.637605070806,11.44,52.5949400,4.6372600
16797.06135703052,11.44,52.5950600,4.6372400
16835.501063709657,10.96,52.5954000,4.6371400
16847.59497276784,10.96,52.5955000,4.6372100
16873.28960087006,10.67,52.5955900,4.6375600
16879.016292674758,10.66,52.5956400,4.6375800
16939.11218361064,10.66,52.5961700,4.6374100
16983.63558813963,10.66,52.5965700,4.6374000
17045.298255855396,10.31,52.5971200,4.6375100
17138.112392616804,10.47,52.5979400,4.6377600
17217.610071083873,9.89,52.5986200,4.6381200
17247.248645769218,9.540000000000001,52.5988600,4.6383100
17282.40723775977,8.96,52.5991300,4.6385800
17359.4601854321,9.1,52.5996700,4.6392933
17436.51313310485,10.23,52.6002100,4.6400066
17513.566082466255,10.07,52.6007500,4.6407200
17538.025836957044,10.010000000000002,52.6009500,4.6408700
17547.330995748398,10.010000000000002,52.6010300,4.6409100
17565.253401085538,10.010000000000002,52.6011900,4.6409400
17629.399090021558,9.930000000000001,52.6017650,4.6408750
17693.54473742224,10.33,52.6023400,4.6408100
17715.814134196487,10.81,52.6025400,4.6408000
17757.440468360608,11.38,52.6029100,4.6408900
17771.216939811864,11.38,52.6030300,4.6409400
17794.11617446217,11.27,52.6032200,4.6410700
17856.216402186223,9.15,52.6036800,4.6415900
17870.892088497072,8.820000000000002,52.6038000,4.6416800
17883.301410240216,8.84,52.6039100,4.6417100
17896.673985057605,9.080000000000002,52.6040300,4.6417200
17911.283828203297,8.870000000000001,52.6041600,4.6416900
17921.855210964168,8.870000000000001,52.6042500,4.6416400
17942.020660308757,8.94,52.6044100,4.6415000
17956.2008095735,9.18,52.6045100,4.6413700
18053.508670700227,10.89,52.6050400,4.6402250
18150.816564016073,11.62,52.6055700,4.6390800
18185.542981129518,13.170000000000002,52.6057800,4.6387000
18202.727791077952,14.030000000000001,52.6059000,4.6385400
18226.16584377866,14.600000000000001,52.6060800,4.6383600
18256.017432900266,14.74,52.6063300,4.6382000
18300.862865245133,14.770000000000001,52.6067300,4.6381200
18373.61093646395,14.25,52.6073833,4.6380867
18446.35900768258,14.110000000000001,52.6080367,4.6380533
18519.10707368638,15.240000000000002,52.6086900,4.6380200
18608.143620542018,15.590000000000002,52.6094900,4.6380200
18697.18016079207,13.4,52.6102900,4.6380200
18728.808479892185,13.83,52.6105700,4.6379400
18734.73109834789,13.83,52.6106200,4.6379700
18745.976728951868,13.88,52.6106900,4.6380900
18762.684754401467,13.760000000000002,52.6108400,4.6380800
18842.863226839418,12.83,52.6115600,4.6381200
18865.16336069412,12.15,52.6117600,4.6381400
18882.075152003472,11.540000000000001,52.6119100,4.6381800
18972.798472436098,12.190000000000001,52.6126900,4.6385700
19005.919202719087,12.41,52.6129800,4.6386800
19024.947775228757,12.020000000000001,52.6131500,4.6387100
19085.23332030864,11.82,52.6136900,4.6386400
19126.611853278642,11.760000000000002,52.6140600,4.6387000
19195.467305914208,12.64,52.6146700,4.6388700
19264.322747413753,13.620000000000001,52.6152800,4.6390400
19318.908917777153,14.21,52.6157700,4.6390750
19373.495035130392,14.360000000000001,52.6162600,4.6391100
19405.73826373541,15.91,52.6163100,4.6386400
19436.12824078474,16.990000000000002,52.6163900,4.6382100
19481.837395009003,18.48,52.6164800,4.6375500
19542.907011659667,19.5,52.6165300,4.6366500
19557.140878611644,19.5,52.6165200,4.6364400
19650.191495884228,19.3,52.6163150,4.6351050
19743.24213088623,18.150000000000002,52.6161100,4.6337700
19824.33937230393,16.009999999999998,52.6157800,4.6327000
19851.066594054126,15.680000000000003,52.6157400,4.6323100
19904.12389783596,15.63,52.6157300,4.6315250
19957.18117085583,15.56,52.6157200,4.6307400
20018.764110963613,15.170000000000002,52.6157500,4.6298300
20079.92604398124,14.67,52.6158500,4.6289400
20108.9846129202,14.67,52.6159600,4.6285500
20178.94538734601,14.820000000000002,52.6163100,4.6276900
20202.071518069213,14.980000000000002,52.6164100,4.6273900
20216.60545541708,14.980000000000002,52.6164900,4.6272200
20223.081568921094,15.39,52.6164700,4.6271300
20312.385688514598,15.850000000000003,52.6163175,4.6258325
20401.689808108415,15.160000000000002,52.6161650,4.6245350
20490.993927701693,15.330000000000002,52.6160125,4.6232375
20580.29804965463,14.900000000000002,52.6158600,4.6219400
20609.2416087117,12.83,52.6159800,4.6215600
20631.249128980533,12.83,52.6161200,4.6213300
20670.310079722196,10.94,52.6164200,4.6210300
20693.72121275537,10.94,52.6166300,4.6210100
20701.54115993765,10.66,52.6167000,4.6210000
20771.130474870006,8.020000000000001,52.6173250,4.6209700
20840.7198228526,7.150000000000001,52.6179500,4.6209400
20856.165102222505,7.150000000000001,52.6180800,4.6210200
20938.651725986976,9.89,52.6186600,4.6217800
20968.597993376028,10.440000000000001,52.6188900,4.6220100
20976.648086129364,10.55,52.6189600,4.6220400
21010.713625748544,11.56,52.6192600,4.6221400
21051.56123691216,11.040000000000001,52.6193400,4.6215500
21079.75242537152,10.370000000000001,52.6194300,4.6211600
21086.6373743274,10.13,52.6194800,4.6211000
21182.485934105316,12.46,52.6203350,4.6212700
21278.33447792659,12.46,52.6211900,4.6214400
